job_title,company_name,job_location,job_salary,job_description,job_posted,posted_website,job_link
"GENERAL LABOURER CANADAMoreGENERAL LABOURER CANADA JobsCalgary, AB Jobs",Loram Maintenance of Way - ,"Calgary, AB",,… efficiently supporting crew members who operate and maintain the railroad maintenance machines … described here are representative of those that must be met by an …,,Wowjobs,https://www.wowjobs.ca/posting/RhVx2SWeBOBiGbSs_NUNIjmA54h4-H4dFFUnFqtoWgSET3_iMiuaWw
"Associate Research Scientist - Molecular BiologyMoreAssociate Research Scientist - Molecular Biology JobsVancouver, BC Jobs",AbCellera Biologics - ,"Vancouver, BC",,"… ground up - custom immunizations, microfluidics, high-throughput imaging, genomics, computation, machine learning …",,Wowjobs,https://www.wowjobs.ca/posting/e_LmVn82E6ageqnHgXhTU7Yp4a7VUMrFlya-oOwxDEz7HpSYrmxsvg
"Process ManagerMoreProcess Manager JobsMississauga, ON Jobs",Capgemini - ,"Mississauga, ON",,"Candidates are expected to provide accurate and detail oriented work in the … A commitment to total customer experience values and goals, becoming innovative, and …",,Wowjobs,https://www.wowjobs.ca/posting/KwhmjAar6i02fV26PS-E5TWGPI-WySZ7Z4ybqEwzvXm1_fQiyKlIkA
"Staff Engineer - DataMoreStaff Engineer - Data JobsToronto, ON Jobs",BenchSci - ,"Toronto, ON",,"Domain expertise in either machine learning, distributed systems, data engineering, or cloud … science at 15 top 20 pharmaceutical companies and over 4,300 leading …",,Wowjobs,https://www.wowjobs.ca/posting/YIKiEPh7wtDOkCUcDAzigCRIdoKAUr_FnbspnnozFJOEg2sRNnoQxg
"Software Developer – Frontend ReactMoreSoftware Developer – Frontend React JobsWaterloo, ON Jobs",Shinydocs Corporation - ,"Waterloo, ON",,"Founded in 2014, we leverage artificial intelligence and machine learning to help … learning in a flexible work environment, innovate often, pivot when needed, and …",,Wowjobs,https://www.wowjobs.ca/posting/SBk3Uma3lZJMsWUgcEFWxdR0xJjpFDpt2R_PAss9WGNhQ0jUlndOuA
"Principal Data EngineerMorePrincipal Data Engineer JobsVancouver, BC Jobs",MacroHealth - ,"Vancouver, BC",,… they can contribute from day one while also providing opportunities for learning … Are you interested in being part of a rapidly team tasked to …,,Wowjobs,https://www.wowjobs.ca/posting/iTlsByLMt_FpXEwlDafdTsXu_8N9AHT4u0RfvtTKd_XYPlDt_CGKSA
"SeniorCloudEngineerMoreSeniorCloudEngineer JobsToronto, ON Jobs",Surgical Safety Technologies Inc. - ,"Toronto, ON",,… SST) is seeking a highly motivated and talented Senior Cloud Engineer who … This includes entirely new projects that leverage our existing Black Box technology …,12 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/bvSBEXzv_QZp5M45zcjKQBuELlXnd9_YN-xHP0rRR-OVgRlp0aNr_Q
"Project CoordinatorMoreProject Coordinator JobsVancouver, BC Jobs",AbCellera Biologics - ,"Vancouver, BC",,"… antigen preparation and immunizations, microfluidics, high-throughput imaging, genomics, computation, machine learning …",,Wowjobs,https://www.wowjobs.ca/posting/OTZ7fEzUOH5Gnd327Tqb98P5yWj1Dv3GoTyM4tnPOQwA4Hfn9MPKNQ
"DevOps AnalystMoreDevOps Analyst JobsCalgary, AB Jobs",Symend - ,"Calgary, AB",,"Understand requirements of data scientists that use machine learning, Snowflake and Natural … Are you looking for an opportunity to apply your skills and talent …",20 hours ago - ,Wowjobs,https://www.wowjobs.ca/posting/cFNmlVTayKF44bynjIhjtgbplgkSaxmIKm4Ma3EH-LFN33ex2v-2Yg
"Full Stack Developer (Remote)MoreFull Stack Developer (Remote) JobsSt. John's, NL Jobs",trajectorE management - ,"St. John's, NL",,"With the help of machine learning and artificial intelligence, totaliQ provides organizations … Our plan isn’t just to solve this problem but to make it …",,Wowjobs,https://www.wowjobs.ca/posting/EszfyMsjuN_n6zwM3_So6aklNzgEGxGxFCcdu4DNMEnofT4Qb1Hheg
"Director, Product Management - Kim Kardashian HollywoodMoreDirector, Product Management - Kim Kardashian Hollywood JobsToronto, ON Jobs",Glu Mobile - ,"Toronto, ON",,"As the Director of Product Management, you will be leading one of … This is an exciting opportunity, as you’ll have a chance to work …",,Wowjobs,https://www.wowjobs.ca/posting/Nh8kIcxt4oYhln7Vy0HsWzFKlHiYzaDXsha7Ta_OzU6IySOrWbwFKQ
"Senior 5G Solutions ManagerMoreSenior 5G Solutions Manager JobsToronto, ON Jobs",Dell Technologies - ,"Toronto, ON",,"… customers move into the future with multi-cloud, AI and machine learning … Dell is looking for a 5G Software Senior Manager to take part …",9 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/JjS3NOBJBINPGSnTzpncdD7rrnp4mS_DAIWICrt46gqOApzvxe772w
"Design & Product RecruiterMoreDesign & Product Recruiter JobsToronto, ON Jobs",Faire - ,"Toronto, ON",,"At Faire, we're using the power of tech, data, and machine learning … Faire is an online wholesale marketplace built on the belief that the …",7 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/4TmvxNdquiJyKnbSsu03SanOZcOMDVo-Wqq2e6l-fH6UYFP84K4k5A
"DevOps Test EngineerMoreDevOps Test Engineer JobsMontréal, QC Jobs",AON3D - ,"Montréal, QC",,AON3D is looking for a DevOps Test Engineer with experience with both … You will be a foundational part of the Software development team’s growth …,,Wowjobs,https://www.wowjobs.ca/posting/-jIhBlGhtF825sHXP2ExTu1V95eMaDn8tVm6kO5hhTtEHco1Xwsx_A
"VP, Application DevelopmentMoreVP, Application Development JobsToronto, ON Jobs",CAPREIT - ,"Toronto, ON",,"… developments in PaaS, SaaS, iOS/ Android apps, API, cloud, AI, machine learning … CAPREIT is conducting a search for an experienced and highly qualified VP …",,Wowjobs,https://www.wowjobs.ca/posting/HbPNFdHGxYch5HKyJ7gfBXrtGM8R9cQa3S1JXdXdcgMCZoJPDwl5Qw
"Ingénieur.e en apprentissage machine / Machine Learning EngineerMoreIngénieur.e en apprentissage machine / Machine Learning Engineer JobsSaint-Laurent, QC Jobs",CAE Inc. - ,"Saint-Laurent, QC",,"… deep learning-based training pipelines, leveraging latest deep learning and machine learning … Lorsque vous prenez l’avion, peu importe la destination, il y a de …",,Wowjobs,https://www.wowjobs.ca/posting/0QJ0O-q9nnX2wT7dr9xHXTkjfypmG5Hp-n1tt0TA_CtxcnEHbv70Wg
"DATA SCIENTISTMoreDATA SCIENTIST JobsCalgary, AB Jobs",Integra Data & Analytic Solutions - ,"Calgary, AB",,… for learning and innovating new methodologies at the intersection of machine learning … You will get the opportunity to build and monitor machine learning models …,3 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/bD-VkZwl1lCNZ51CAUvgA2mQbeJnmQzWoFzIaAtnF1j3RmeHKO_jmA
"Sales Account ExecutiveMoreSales Account Executive JobsToronto, ON Jobs",Hopeful Inc - ,"Toronto, ON",,We do this through a machine learning driven analytics dashboard that enables … We are currently seeking an Account Executive who will be responsible for …,,Wowjobs,https://www.wowjobs.ca/posting/-Yj41oOz-ATVifCoFSCd4OZZgqU1ZkqjLbmWJ4BzBK7J06n1QIK2cQ
"Data ScientistMoreData Scientist JobsVancouver, BC Jobs",Providence Health Care - ,"Vancouver, BC",,"… techniques (including neural networks, reinforcement learning, and adversarial learning) and machine learning …",,Wowjobs,https://www.wowjobs.ca/posting/uOjGapXYe1CCC4xdtudy4mU59nZ6e0Wac_udfq4FRwuyjgVHGjDPZw
"Financial Crime & Fraud Specialist (Remote)MoreFinancial Crime & Fraud Specialist (Remote) JobsCalgary, AB Jobs",Neo Financial - ,"Calgary, AB",,"Work closely with data scientists to develop and deploy advanced machine learning … At Neo, we empower people to get the most out of their …",,Wowjobs,https://www.wowjobs.ca/posting/mmqpy4rmRcDdR9ar97hsoNmbSAk2pxwntQokze1q3a0ZqAOphpWl2g
"TECHNICAL CUSTOMER SUPPORTMoreTECHNICAL CUSTOMER SUPPORT JobsMontréal, QC Jobs",KPI Digital - ,"Montréal, QC",,Never stop learning new technologies and strive to become a thought leader … opportunity to gain applied technology experience at an unparalleled pace and progress …,,Wowjobs,https://www.wowjobs.ca/posting/_W7LEUnYtf8VpE6bv7SL5TdxvBbjkUVnSb2tdTqDDY2ZeKyIQEZFZQ
"DirectorMoreDirector JobsMontréal, QC Jobs",Hopper - ,"Montréal, QC",,"… power that comes from combining massive amounts of data and machine learning … At Hopper, we’re on a mission to make booking travel faster, easier …",,Wowjobs,https://www.wowjobs.ca/posting/g25r5h4v1bQhKBZLFR37-S50hNZdAG8QNJqc3HS8xXbGitQ2C-pN3A
"SPECIALIST, DATA GOVERNANCEMoreSPECIALIST, DATA GOVERNANCE JobsMontréal, QC Jobs",Business Development Bank of Canada - ,"Montréal, QC",,There’s a reason we like to work here and we think you’ll … The Data Governance Specialist is a key member of the Data Governance …,,Wowjobs,https://www.wowjobs.ca/posting/dFZbb0u-tjmWRXw-7UtmaeKog-0VhrJ8xIkbOOaW9ytLGIJeSJdNdg
"Senior Data Scientist - RACE21MoreSenior Data Scientist - RACE21 JobsVancouver, BC Jobs",Teck Resources Limited - ,"Vancouver, BC",,"… to-end cloud-based machine learning production pipelines (data exploration, sampling, training … of big data and helps in building and enabling big data analytics …",,Wowjobs,https://www.wowjobs.ca/posting/9x4JP9mTGzO-sL7PyJUAvdBqTQjYyW4BBZQabaLFdNrqrsV-x9F6pw
"Concepteur(trice) - Solutions donnéesMoreConcepteur(trice) - Solutions données JobsMontréal, QC Jobs",Société de transport de Montréal (STM) - ,"Montréal, QC",,"Travailler en TI, c'est intervenir sur l'un des plus grands réseaux privés … se servir d’outils divers à la fine pointe tels que des applications …",9 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/pFucC6CpAWr_TjYRGG29wJhcoJxUUtGVkhDOKAx6puj5019l-fTkwA
"Technical Product ManagerMoreTechnical Product Manager JobsVancouver, BC Jobs",EhsAI - ,"Vancouver, BC",,"ehsAI is hiring a Technical Product Manager to work closely with the … The Technical Product Manager is responsible to ensure the right strategy, design …",,Wowjobs,https://www.wowjobs.ca/posting/8G21qjH_947n30HM9mwrntU6URKJX6IrytNUxXK6W8Nv9KhcWHbj6A
"MANAGER, BUSINESS ANALYTICSMoreMANAGER, BUSINESS ANALYTICS JobsBurnaby, BC Jobs",G&F Financial Group - ,"Burnaby, BC",,"At G&F, you have the opportunity to drive, develop and further your … G&F is proud to offer a caring, open-minded culture that encourages …",,Wowjobs,https://www.wowjobs.ca/posting/XgsIhTS2dmkGB2CRz7hc0yzGkgN5m6dn7qA0QGIjEmNU3h0m-js6rw
"Associate Research Scientist - Antigen ProductionMoreAssociate Research Scientist - Antigen Production JobsVancouver, BC Jobs",AbCellera Biologics - ,"Vancouver, BC",,"… ground up - custom immunizations, microfluidics, high-throughput imaging, genomics, computation, machine learning …",,Wowjobs,https://www.wowjobs.ca/posting/k1A0-8VP9wSLKtgjaAcJy3H8-WccgzC-IZD_MAzkP46f7WHwfGflog
"Customer Success ManagerMoreCustomer Success Manager JobsToronto, ON Jobs",Ideal - Partner - ,"Toronto, ON",,We use machine learning to detect patterns in applicant and employee data … Ideal is an exciting technology company in Toronto that developers A.I …,,Wowjobs,https://www.wowjobs.ca/posting/haivRsWehz8coHHMlutHzYLVTaZJPV9BjtgienLwDgb9dWld7zUKTg
"Business Development ManagerMoreBusiness Development Manager JobsMontréal, QC Jobs",Hopper - ,"Montréal, QC",,"… power that comes from combining massive amounts of data and machine learning … At Hopper, we’re on a mission to make booking travel faster, easier …",8 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/Hz45TP_CTMtzGW3k4wHjfGqyn40W6pYhFmxO1U1ZWqkgSJr8nlBU1g
"Sr UX ResearcherMoreSr UX Researcher JobsMontréal, QC Jobs",Houghton Mifflin Harcourt - ,"Montréal, QC",,"… tell the story of research projects in a memorable, engaging style, must … computer and other office productivity machinery, such as a calculator, copy machine …",9 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/E8Lzary-iy8okCv2w_sITLw2x7SkKf8H-z2emsdpLkctEMsv8jqRzg
"RFP ManagerMoreRFP Manager JobsOakville, ON Jobs",Geotab - ,"Oakville, ON",,"… points a day, Geotab leverages data analytics and machine learning to improve … Geotab is a global leader in IoT and connected transportation and certified …",,Wowjobs,https://www.wowjobs.ca/posting/yHTXpl1QNiRCl6zt8fhZiVIeuAWZHionPtwN51Ngd1V1Gplh2sR8Ww
"Medical Administrative ClerkMoreMedical Administrative Clerk JobsOttawa, ON Jobs",Bayshore HealthCare - ,"Ottawa, ON",,"Internal candidates must have a demonstrated track record of achievement in dealing … to the Program Manager, the Administrative Clerk will be responsible for the …",6 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/n8QPFF35dPOPC-MVXr1qHFfr8t2uU6hlhKkv5WhtENum6l2K_K91gQ
"IBM - Data ScientistMoreIBM - Data Scientist JobsQuebec City, QC Jobs",Quebec en Mexico - ,"Quebec City, QC",,"L’équivalent d'un diplôme baccalauréat Québecois en mathématiques, en statistiques, en science informatique …",,Wowjobs,https://www.wowjobs.ca/posting/_vqLVg7apcWvS15feICRaFYW3pOPT89s5HPFyjDPVnSIpfevdKpskw
"Software Engineer - New Grad 2021 (Remote - Canada)MoreSoftware Engineer - New Grad 2021 (Remote - Canada) JobsVancouver, BC Jobs",Quora - ,"Vancouver, BC",,"We have a culture that's rooted in constantly learning and improving, and … A passion for learning and always improving yourself and the team around …",,Wowjobs,https://www.wowjobs.ca/posting/8GuBr2hnCqxrD_2QUD4-5fi8tTuM_mhbmFqpPMeTCXdL6VbuQd0kig
"Electronic Field TechnicianMoreElectronic Field Technician JobsMississauga, ON Jobs",Brandt - ,"Mississauga, ON",,"… responsible for performing installations, calibrations, commissioning, service and repair of various machine …",,Wowjobs,https://www.wowjobs.ca/posting/29IMgx6FR-DIWbu7Xb9jA2jyJBOr9FAXmaQopx03_0OYePQz9smC3A
"Registered Pharmacy TechnicianMoreRegistered Pharmacy Technician JobsBurnaby, BC Jobs",Shoppers Drug Mart - ,"Burnaby, BC",,"Ensure that the Synmed® machines have the correct and necessary supply of … Join a locally owned and operated store to help deliver health, beauty …",,Wowjobs,https://www.wowjobs.ca/posting/gbYjdh1o83HX834e2rPHoCLcSjTOri7wKeNSUp62rIrg25N1gJ5vYA
"Data ScientistMoreData Scientist JobsVancouver, BC Jobs",Arrow Designs - ,"Vancouver, BC",,"We marry design and engineering language in ways that produce impactful and … Our Studio network brings the optimal combination of skill, scale, and cost …",,Wowjobs,https://www.wowjobs.ca/posting/eZ8lAGnODxpAJ4ZbsnqnV4zufygHeLSjQJM8ELBZnkroGfXMmu4znw
"I&IT SENIOR SOLUTIONS DESIGNERMoreI&IT SENIOR SOLUTIONS DESIGNER JobsNorth York, ON Jobs",Ministry of Health - ,"North York, ON",,"We support career and leadership development, invest in learning opportunities, and recognize … of the Ministry of Health and the Ministry of Long-Term Care …",3 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/FR8ON5wDt6Rc2PDn6o6nXcLQdLqvByxUyWa_G9hF_Bh1nEm-Dp0IGQ
"Software Verification Specialist (qa,test) - SISW - MG 207489*MoreSoftware Verification Specialist (qa,test) - SISW - MG 207489* JobsSaskatoon, SK Jobs",Siemens - ,"Saskatoon, SK",,We differentiate from other products in our space through machine learning technology … We need the most innovative and diverse Digital Minds to develop tomorrow’s …,,Wowjobs,https://www.wowjobs.ca/posting/721GZ2ryEJNyJqX5qEITEi6yXpmP18Tr-6b73S29dlP13GegE8Kdfg
"Software Verification Specialist (qa,test) - SISW - MG 207489*MoreSoftware Verification Specialist (qa,test) - SISW - MG 207489* JobsSaskatoon, SK Jobs",Mentor Graphics (Canada) ULC - ,"Saskatoon, SK",,We differentiate from other products in our space through machine learning technology … We need the most innovative and diverse Digital Minds to develop tomorrow’s …,,Wowjobs,https://www.wowjobs.ca/posting/mrdJel67nJKztpL8xzUD1zE8s1nb1hkPIXNJYp2ODIU1gNlkwu-gSw
"Postdoctoral Fellowship - Trenchless TechnologiesMorePostdoctoral Fellowship - Trenchless Technologies JobsEdmonton, AB Jobs",University of Alberta - ,"Edmonton, AB",,Apply data mining/or machine learning methods to generate prediction models for … Experience with machine learning and/or data mining in the field of …,7 days ago - ,Wowjobs,https://www.wowjobs.ca/posting/2OCzHgnsIJsgLho16oPeMkNCE7zd47PbG58IYvjZNtR6fHvqP5pTiw
"Visiting Researcher, Artificial IntelligenceMoreVisiting Researcher, Artificial Intelligence JobsMontréal, QC Jobs",Facebook - ,"Montréal, QC",,"… learning, computer vision, audio and speech processing, natural language processing, machine learning … has, or is in the process of obtaining, a PhD degree in …",,Wowjobs,https://www.wowjobs.ca/posting/5AZnr3g4jzKJiJHVRiXlGRnMJecl2CdYOEiu_xzReMT9qbub8PPyaQ
"Associate Dean Research, Clinical Research Platforms and Health OutcomesMoreAssociate Dean Research, Clinical Research Platforms and Health Outcomes JobsEdmonton, AB Jobs",University of Alberta - ,"Edmonton, AB",,… development of collaborative relationships with the Alberta SPOR data and learning health … The Faculty of Medicine & Dentistry at the University of Alberta is …,,Wowjobs,https://www.wowjobs.ca/posting/XdqxQffeX4iVy8PMeX7lceSFWB06CsbLMIabavuwvrl4p21lMqle2A
"Software Engineer – AI/Machine LearningMoreSoftware Engineer – AI/Machine Learning JobsToronto, ON Jobs",Boast Capital - ,"Toronto, ON",,"Each year the US and Canadian governments give out billions of dollars … At Boast.AI, we are building the future of tax credit recovery …",,Wowjobs,https://www.wowjobs.ca/posting/koyjt69q864Y1cbTIqJU32GKAz0c_nOKaLvJgUUCjGqszsM5ABS4lA
